Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/02 10:29:33,2.72,38.00367,-122.27988,142.388,67.795,0.0,-67,2.125,1.000,0.000
2014/10/02 10:29:38,2.72,38.00476,-122.27887,128.281,67.034,0.0,-67,1.216,0.000,1.380
2014/10/02 10:29:43,2.71,38.00585,-122.27786,113.189,68.189,0.0,-67,1.208,1.042,0.237
2014/10/02 10:29:48,2.71,38.00698,-122.27682,97.441,70.979,0.0,-67,1.779,1.042,0.546
2014/10/02 10:29:53,2.71,38.00815,-122.27573,83.005,73.731,0.0,-67,2.297,2.083,0.559
2014/10/02 10:29:58,2.71,38.00935,-122.27460,82.021,74.114,0.0,-65,2.641,1.542,0.355
2014/10/02 10:30:03,2.71,38.01054,-122.27348,93.176,73.056,0.0,-65,2.456,0.000,0.237
2014/10/02 10:30:08,2.71,38.01172,-122.27238,97.113,72.471,0.0,-65,2.889,1.542,0.235
2014/10/02 10:30:13,2.71,38.01289,-122.27129,88.255,72.868,0.0,-65,0.800,0.500,0.340
2014/10/02 10:30:18,2.71,38.01409,-122.27018,83.661,73.117,0.0,-65,1.347,1.000,0.326
2014/10/02 10:30:23,2.71,38.01525,-122.26912,93.176,68.766,0.0,-65,3.094,2.042,0.470
2014/10/02 10:30:28,2.71,38.01634,-122.26808,104.331,67.869,0.0,-51,2.814,0.000,0.402
2014/10/02 10:30:33,2.86,38.01745,-122.26703,113.517,69.759,0.0,-51,3.253,2.083,0.223
2014/10/02 10:30:38,2.86,38.01858,-122.26598,115.157,69.780,0.0,-51,3.155,1.042,0.255
2014/10/02 10:30:43,2.86,38.01971,-122.26494,101.706,69.861,0.0,-51,0.513,0.500,0.197
2014/10/02 10:30:48,2.86,38.02082,-122.26393,82.677,66.366,0.0,-51,1.865,1.500,0.229
2014/10/02 10:30:53,2.71,38.02189,-122.26294,65.289,64.938,0.0,-51,1.192,0.000,0.906
2014/10/02 10:30:58,2.71,38.02293,-122.26197,61.024,65.062,0.0,-71,0.000,0.542,0.803
2014/10/02 10:31:03,2.71,38.02399,-122.26098,69.226,65.252,0.0,-71,1.075,0.500,0.191
2014/10/02 10:31:08,2.71,38.02505,-122.25999,84.318,65.628,0.0,-71,0.900,1.542,0.189
2014/10/02 10:31:13,2.85,38.02612,-122.25899,99.738,66.626,0.0,-71,1.755,1.542,0.402
2014/10/02 10:31:18,2.85,38.02722,-122.25798,114.829,67.467,0.0,-71,2.270,1.542,0.302
2014/10/02 10:31:23,2.85,38.02832,-122.25696,130.249,68.389,0.0,-71,1.928,1.542,0.318
2014/10/02 10:31:28,2.84,38.02941,-122.25593,147.966,68.115,0.0,-71,2.742,0.000,0.183
2014/10/02 10:31:33,2.7,38.03051,-122.25490,162.730,68.187,0.0,-65,3.233,1.042,0.396
2014/10/02 10:31:38,2.7,38.03160,-122.25389,175.197,65.218,0.0,-65,2.686,1.000,0.270
2014/10/02 10:31:43,2.7,38.03264,-122.25293,184.055,63.449,0.0,-65,2.750,0.000,0.000
2014/10/02 10:31:48,2.7,38.03368,-122.25198,189.304,64.379,0.0,-65,0.331,1.042,0.458
2014/10/02 10:31:53,2.7,38.03494,-122.25081,190.945,64.761,0.0,-65,1.514,1.083,0.277
2014/10/02 10:31:58,2.7,38.03593,-122.24988,192.585,58.779,0.0,-65,1.919,1.042,0.220
2014/10/02 10:32:03,2.7,38.03688,-122.24900,196.522,59.252,0.0,-71,1.772,0.000,0.326
2014/10/02 10:32:08,2.7,38.03786,-122.24808,199.147,62.269,0.0,-71,2.564,1.000,0.402
2014/10/02 10:32:13,2.83,38.03879,-122.24707,202.756,60.970,0.0,-71,1.356,0.000,1.097
2014/10/02 10:32:18,2.7,38.03961,-122.24594,206.037,60.534,0.0,-71,0.750,1.042,1.478
2014/10/02 10:32:23,2.7,38.04042,-122.24480,203.084,61.985,0.0,-71,0.403,1.000,1.281
2014/10/02 10:32:28,2.7,38.04127,-122.24359,203.740,65.058,0.0,-71,0.689,0.000,3.930
2014/10/02 10:32:33,2.7,38.04217,-122.24233,204.724,67.995,0.0,-97,0.214,1.042,0.000
2014/10/02 10:32:38,2.69,38.04308,-122.24104,206.365,67.558,0.0,-97,1.008,1.042,0.473
2014/10/02 10:32:43,2.69,38.04398,-122.23976,209.318,67.394,0.0,-97,1.145,1.000,0.214
2014/10/02 10:32:48,2.69,38.04487,-122.23850,211.614,64.668,0.0,-97,0.661,0.000,0.554
2014/10/02 10:32:53,2.74,38.04574,-122.23728,212.927,65.129,0.0,-97,0.795,0.542,0.408
2014/10/02 10:32:58,2.69,38.04663,-122.23603,214.895,66.570,0.0,-97,0.526,1.042,0.706
2014/10/02 10:33:03,2.69,38.04751,-122.23478,218.832,65.190,0.0,-95,0.491,1.000,1.351
2014/10/02 10:33:08,2.69,38.04838,-122.23353,216.864,66.141,0.0,-95,0.554,0.000,0.433
2014/10/02 10:33:13,2.69,38.04929,-122.23224,204.396,69.265,0.0,-95,0.609,1.042,0.458
2014/10/02 10:33:18,3.41,38.05018,-122.23091,189.633,68.078,0.0,-95,0.969,1.042,0.362
2014/10/02 10:33:23,2.8,38.05107,-122.22964,172.900,64.771,0.0,-95,1.520,0.000,0.289
2014/10/02 10:33:28,2.69,38.05191,-122.22845,162.073,60.997,0.0,-95,2.164,1.000,0.378
2014/10/02 10:33:33,2.69,38.05268,-122.22734,152.559,56.367,0.0,-95,3.089,1.083,0.228
2014/10/02 10:33:38,2.69,38.05341,-122.22631,145.669,53.219,0.0,-73,2.908,0.000,0.217
2014/10/02 10:33:43,2.69,38.05420,-122.22541,137.467,53.557,0.0,-73,2.756,1.500,0.311
2014/10/02 10:33:48,2.68,38.05521,-122.22486,134.514,55.948,0.0,-73,3.508,1.542,0.170
2014/10/02 10:33:53,2.68,38.05632,-122.22477,137.467,53.899,0.0,-73,2.403,1.042,0.217
2014/10/02 10:33:58,2.68,38.05734,-122.22486,143.373,50.878,0.0,-73,2.350,1.042,0.404
2014/10/02 10:34:03,2.68,38.05839,-122.22494,147.310,54.603,0.0,-73,2.911,0.000,0.195
2014/10/02 10:34:08,2.05,38.05944,-122.22503,151.247,49.993,0.0,-65,2.583,1.000,0.410
2014/10/02 10:34:13,2.68,38.06045,-122.22510,156.496,49.030,0.0,-65,1.742,1.042,0.769
2014/10/02 10:34:18,2.24,38.06134,-122.22514,168.963,43.565,0.0,-65,0.897,0.000,1.110
2014/10/02 10:34:23,2.06,38.06234,-122.22524,169.619,51.289,0.0,-65,1.525,0.542,0.318
2014/10/02 10:34:28,2.06,38.06343,-122.22535,170.276,55.119,0.0,-65,1.919,1.000,0.665
2014/10/02 10:34:33,2.06,38.06454,-122.22546,167.651,52.929,0.0,-65,2.006,0.000,0.906
2014/10/02 10:34:38,2.46,38.06555,-122.22556,167.323,48.342,0.0,-55,1.908,1.542,1.423
2014/10/02 10:34:43,2.47,38.06655,-122.22566,164.042,50.651,0.0,-55,2.286,1.042,1.877
2014/10/02 10:34:48,2.47,38.06756,-122.22591,159.121,49.486,0.0,-55,2.017,1.167,0.480
2014/10/02 10:34:53,2.47,38.06841,-122.22623,158.793,39.421,0.0,-55,1.647,0.000,1.523
2014/10/02 10:34:58,3.4,38.06890,-122.22649,155.184,10.107,0.0,-55,0.897,1.000,0.660
2014/10/02 10:35:03,2.47,38.06895,-122.22654,146.982,0.571,0.0,-55,1.786,1.042,1.190
2014/10/02 10:35:08,2.48,38.06902,-122.22658,141.404,1.516,0.0,-51,2.550,0.000,1.459
2014/10/02 10:35:13,2.48,38.06901,-122.22659,143.373,0.038,0.0,-51,2.194,1.542,0.527
2014/10/02 10:35:18,2.48,38.06902,-122.22660,146.325,2.883,0.0,-51,1.980,0.000,0.315
2014/10/02 10:35:23,2.61,38.06906,-122.22662,146.325,2.952,0.0,-51,2.100,0.000,0.176
2014/10/02 10:35:28,2.48,38.06926,-122.22667,144.685,20.434,0.0,-51,2.842,0.167,0.857
2014/10/02 10:35:33,2.48,38.06983,-122.22699,155.512,37.462,0.0,-51,2.497,0.958,0.518
2014/10/02 10:35:38,2.49,38.07063,-122.22755,154.199,50.899,0.0,-51,2.589,0.958,0.329
2014/10/02 10:35:43,2.11,38.07159,-122.22827,138.780,57.441,0.0,-51,3.172,1.167,0.258
2014/10/02 10:35:48,2.49,38.07258,-122.22902,122.047,56.078,0.0,-51,2.733,0.750,0.746
2014/10/02 10:35:53,2.49,38.07353,-122.22971,109.908,53.266,0.0,-51,2.503,1.125,0.283
2014/10/02 10:35:58,2.49,38.07447,-122.23033,95.472,51.622,0.0,-51,3.000,0.500,0.205
2014/10/02 10:36:03,2.5,38.07545,-122.23083,83.005,50.925,0.0,-51,3.100,0.458,0.211
2014/10/02 10:36:08,2.5,38.07623,-122.23151,72.507,46.146,0.0,-51,3.181,0.750,0.286
2014/10/02 10:36:13,1.72,38.07668,-122.23248,63.976,41.802,0.0,-67,2.714,1.250,0.458
2014/10/02 10:36:18,2.2,38.07706,-122.23329,65.945,30.613,0.0,-67,2.669,0.750,0.483
2014/10/02 10:36:23,1.4,38.07731,-122.23357,58.399,6.678,0.0,-67,2.264,0.792,0.196
2014/10/02 10:36:28,2.66,38.07731,-122.23359,61.024,0.065,0.0,-67,2.658,0.750,0.209
2014/10/02 10:36:33,2.08,38.07731,-122.23358,65.289,0.065,0.0,-67,2.744,0.000,0.165
2014/10/02 10:36:38,2.08,38.07730,-122.23358,66.929,0.502,0.0,-67,2.577,0.625,0.239
2014/10/02 10:36:43,2.08,38.07730,-122.23358,66.601,0.007,0.0,-77,2.673,0.875,0.242
2014/10/02 10:36:48,2.08,38.07737,-122.23364,66.273,13.800,0.0,-77,3.511,0.750,0.263
2014/10/02 10:36:53,2.08,38.07779,-122.23406,61.024,34.187,0.0,-77,2.391,0.000,0.298
2014/10/02 10:36:58,2.08,38.07843,-122.23468,55.446,43.504,0.0,-77,0.886,0.500,0.177
2014/10/02 10:37:03,2.09,38.07917,-122.23539,57.743,47.895,0.0,-77,2.403,0.000,0.351
2014/10/02 10:37:08,2.09,38.07997,-122.23616,59.711,51.453,0.0,-77,2.019,0.500,0.207
2014/10/02 10:37:13,2.52,38.08081,-122.23698,53.478,52.978,0.0,-79,1.792,0.500,0.802
2014/10/02 10:37:18,2.52,38.08163,-122.23776,47.572,49.212,0.0,-79,2.247,0.583,0.173
2014/10/02 10:37:23,2.09,38.08223,-122.23834,52.165,23.247,0.0,-79,2.667,0.375,0.162
2014/10/02 10:37:28,1.4,38.08238,-122.23846,54.134,0.216,0.0,-79,2.842,0.625,0.680
2014/10/02 10:37:33,1.4,38.08238,-122.23847,53.478,0.024,0.0,-79,2.361,0.458,0.209
2014/10/02 10:37:38,1.4,38.08238,-122.23847,53.150,0.021,0.0,-79,2.795,0.000,0.242
2014/10/02 10:37:43,1.49,38.08238,-122.23847,51.509,0.511,0.0,-79,3.253,0.625,0.197
2014/10/02 10:37:48,1.4,38.08239,-122.23848,50.525,0.052,0.0,-73,2.917,0.625,0.322
2014/10/02 10:37:53,1.4,38.08239,-122.23847,51.181,0.066,0.0,-73,2.822,0.500,0.170
2014/10/02 10:37:58,1.4,38.08239,-122.23847,52.493,0.291,0.0,-73,2.520,0.375,0.250
2014/10/02 10:38:03,1.4,38.08239,-122.23848,51.837,0.128,0.0,-73,2.989,0.500,0.177
2014/10/02 10:38:08,1.4,38.08239,-122.23849,51.181,0.461,0.0,-73,2.641,0.625,0.222
2014/10/02 10:38:13,1.4,38.08260,-122.23867,52.493,22.066,0.0,-73,2.858,0.000,0.211
2014/10/02 10:38:18,1.4,38.08308,-122.23912,58.071,35.492,0.0,-75,2.408,0.750,0.392
2014/10/02 10:38:23,2.1,38.08375,-122.23973,54.462,44.835,0.0,-75,2.206,0.500,0.215
2014/10/02 10:38:28,2.55,38.08450,-122.24042,49.869,46.736,0.0,-75,0.496,0.583,0.984
2014/10/02 10:38:33,1.4,38.08526,-122.24111,35.761,47.364,0.0,-75,0.689,0.750,2.430
2014/10/02 10:38:38,2.1,38.08602,-122.24180,26.247,45.500,0.0,-75,0.345,0.625,2.375
2014/10/02 10:38:43,2.1,38.08675,-122.24246,15.420,44.201,0.0,-75,0.803,0.500,1.586
2014/10/02 10:38:48,1.4,38.08747,-122.24310,14.108,42.340,0.0,-89,1.117,0.000,0.000
2014/10/02 10:38:53,1.4,38.08815,-122.24373,26.247,41.525,0.0,-89,1.242,0.458,0.685
2014/10/02 10:38:58,2.11,38.08881,-122.24435,23.950,39.809,0.0,-89,1.083,0.792,0.855
2014/10/02 10:39:03,2.11,38.08942,-122.24495,15.748,38.194,0.0,-89,0.725,0.333,0.363
2014/10/02 10:39:08,1.73,38.09006,-122.24554,6.234,39.713,0.0,-89,1.269,0.500,0.438
2014/10/02 10:39:13,1.4,38.09073,-122.24614,-2.953,42.145,0.0,-89,1.431,0.625,0.339
2014/10/02 10:39:18,1.4,38.09143,-122.24678,-6.234,43.011,0.0,-85,1.356,0.333,1.104
2014/10/02 10:39:23,1.73,38.09206,-122.24750,-6.890,41.653,0.0,-85,1.214,0.000,0.608
2014/10/02 10:39:28,1.4,38.09260,-122.24830,-10.171,40.713,0.0,-85,0.956,0.250,0.175
2014/10/02 10:39:33,1.4,38.09312,-122.24910,-7.874,40.263,0.0,-85,2.253,0.417,0.326
2014/10/02 10:39:38,1.4,38.09365,-122.24988,-4.921,40.500,0.0,-85,2.003,0.500,0.533
2014/10/02 10:39:43,1.81,38.09419,-122.25067,-4.921,40.243,0.0,-85,1.900,0.583,0.393
2014/10/02 10:39:48,1.4,38.09472,-122.25146,-6.562,42.244,0.0,-85,0.770,0.000,0.239
2014/10/02 10:39:53,1.4,38.09529,-122.25230,-8.858,43.559,0.0,-81,0.655,0.125,0.910
2014/10/02 10:39:58,1.73,38.09584,-122.25313,-10.499,41.762,0.0,-81,1.486,0.250,0.222
2014/10/02 10:40:03,1.4,38.09635,-122.25390,-7.546,37.329,0.0,-81,1.258,0.583,1.183
2014/10/02 10:40:08,1.5,38.09677,-122.25454,-7.218,25.408,0.0,-81,1.522,0.667,0.418
2014/10/02 10:40:13,1.5,38.09693,-122.25479,-2.953,2.409,0.0,-81,1.314,0.375,1.915
2014/10/02 10:40:18,1.4,38.09693,-122.25479,3.281,0.050,0.0,-81,1.669,0.500,1.662
2014/10/02 10:40:23,1.4,38.09702,-122.25489,4.593,14.500,0.0,-67,1.753,0.625,0.000
2014/10/02 10:40:28,1.4,38.09745,-122.25504,6.890,27.941,0.0,-67,1.408,0.000,0.000
2014/10/02 10:40:33,2.61,38.09811,-122.25503,8.530,35.273,0.0,-67,1.259,0.625,0.000
2014/10/02 10:40:38,1.46,38.09884,-122.25500,12.139,36.754,0.0,-67,1.483,0.583,0.919
2014/10/02 10:40:43,1.41,38.09959,-122.25499,18.701,37.274,0.0,-67,1.569,0.667,0.367
2014/10/02 10:40:48,1.73,38.10029,-122.25498,29.528,32.805,0.0,-67,1.878,0.667,0.341
2014/10/02 10:40:53,2.61,38.10081,-122.25495,34.121,17.315,0.0,-73,1.739,0.500,0.711
2014/10/02 10:40:58,2.13,38.10091,-122.25495,41.010,0.311,0.0,-73,1.669,0.375,0.326
2014/10/02 10:41:03,2.61,38.10091,-122.25494,48.556,3.010,0.0,-73,1.653,0.000,0.830
2014/10/02 10:41:08,2.13,38.10118,-122.25493,57.415,18.927,0.0,-73,1.597,0.500,0.466
2014/10/02 10:41:13,2.13,38.10162,-122.25494,59.383,22.379,0.0,-73,1.900,0.375,0.446
2014/10/02 10:41:18,2.13,38.10188,-122.25494,62.008,3.850,0.0,-73,1.759,0.292,0.431
2014/10/02 10:41:23,1.73,38.10217,-122.25493,57.743,24.027,0.0,-71,1.847,0.000,0.423
2014/10/02 10:41:28,2.62,38.10278,-122.25491,67.257,33.230,0.0,-71,1.553,0.333,0.234
2014/10/02 10:41:33,2.28,38.10346,-122.25490,76.772,34.500,0.0,-71,1.120,0.417,0.377
2014/10/02 10:41:38,1.41,38.10416,-122.25488,74.803,32.759,0.0,-71,2.178,0.375,0.350
2014/10/02 10:41:43,2.63,38.10470,-122.25486,72.835,19.169,0.0,-71,1.961,0.000,0.440
2014/10/02 10:41:48,1.41,38.10489,-122.25486,67.913,0.860,0.0,-71,2.006,0.375,0.207
2014/10/02 10:41:53,1.41,38.10491,-122.25485,68.898,4.979,0.0,-71,2.583,0.375,0.206
2014/10/02 10:41:58,1.41,38.10523,-122.25485,71.194,23.163,0.0,-57,2.780,0.375,0.211
2014/10/02 10:42:03,2.64,38.10584,-122.25484,63.320,34.059,0.0,-57,2.475,0.000,0.643
2014/10/02 10:42:08,2.14,38.10655,-122.25483,59.055,35.639,0.0,-57,2.081,0.500,0.171
2014/10/02 10:42:13,1.41,38.10725,-122.25481,55.118,34.393,0.0,-57,2.083,0.625,0.175
2014/10/02 10:42:18,2.14,38.10793,-122.25478,50.853,33.385,0.0,-57,2.367,0.708,0.312
2014/10/02 10:42:23,1.73,38.10862,-122.25477,50.197,34.260,0.0,-57,1.883,0.542,0.859
2014/10/02 10:42:28,1.41,38.10927,-122.25476,41.995,28.124,0.0,-87,0.961,0.792,0.546
2014/10/02 10:42:33,1.41,38.10964,-122.25473,32.480,10.773,0.0,-87,0.322,0.000,0.000
2014/10/02 10:42:38,1.73,38.10971,-122.25473,29.199,0.054,0.0,-87,0.747,0.250,0.619
2014/10/02 10:42:44,1.41,38.10971,-122.25473,28.871,0.034,0.0,-87,0.678,0.250,0.667
2014/10/02 10:42:49,1.41,38.10972,-122.25474,29.528,0.130,0.0,-87,0.864,0.250,0.515
2014/10/02 10:42:54,1.41,38.10979,-122.25473,28.215,10.774,0.0,-87,0.000,0.000,1.590
2014/10/02 10:42:59,1.41,38.11019,-122.25472,24.606,25.352,0.0,-89,1.189,0.250,1.410
2014/10/02 10:43:04,1.55,38.11076,-122.25473,22.310,29.882,0.0,-89,0.419,0.000,0.557
2014/10/02 10:43:09,1.73,38.11141,-122.25472,17.717,34.593,0.0,-89,0.753,0.417,0.561
2014/10/02 10:43:14,1.41,38.11212,-122.25467,19.357,37.559,0.0,-89,1.025,0.417,0.371
2014/10/02 10:43:19,1.41,38.11289,-122.25464,17.717,36.898,0.0,-89,1.297,0.000,0.298
2014/10/02 10:43:24,1.41,38.11358,-122.25461,21.325,34.590,0.0,-89,1.553,0.417,0.613
2014/10/02 10:43:29,1.41,38.11428,-122.25449,18.701,36.224,0.0,-85,1.419,0.000,1.246
2014/10/02 10:43:34,1.41,38.11502,-122.25435,16.076,37.332,0.0,-85,0.308,0.000,2.211
2014/10/02 10:43:39,1.73,38.11580,-122.25445,12.795,40.632,0.0,-85,0.264,0.000,2.283
2014/10/02 10:43:44,1.73,38.11665,-122.25463,9.514,44.033,0.0,-85,0.678,0.000,0.218
2014/10/02 10:43:49,1.41,38.11755,-122.25471,8.202,44.896,0.0,-85,2.136,0.042,0.210
2014/10/02 10:43:54,1.41,38.11844,-122.25479,6.562,43.318,0.0,-85,2.953,0.625,0.243
2014/10/02 10:43:59,1.41,38.11923,-122.25485,4.265,33.148,0.0,-71,2.406,0.542,0.198
2014/10/02 10:44:04,1.41,38.11958,-122.25487,3.609,3.999,0.0,-71,1.250,0.750,0.779
2014/10/02 10:44:09,1.41,38.11958,-122.25487,4.265,0.006,0.0,-71,1.861,0.875,0.969
2014/10/02 10:44:14,1.41,38.11957,-122.25487,7.218,0.021,0.0,-71,2.664,1.000,0.795
2014/10/02 10:44:19,1.41,38.11956,-122.25487,8.530,0.016,0.0,-71,2.753,1.250,0.703
2014/10/02 10:44:24,1.41,38.11956,-122.25487,8.858,0.026,0.0,-71,2.605,0.875,0.814
2014/10/02 10:44:29,1.41,38.11956,-122.25487,7.546,0.030,0.0,-71,2.653,1.083,0.505
2014/10/02 10:44:34,1.41,38.11957,-122.25487,7.218,0.022,0.0,-67,2.922,1.000,0.561
2014/10/02 10:44:39,1.41,38.11957,-122.25487,8.202,0.029,0.0,-67,2.656,0.875,0.807
2014/10/02 10:44:44,2.16,38.11957,-122.25487,9.514,0.064,0.0,-67,2.833,1.125,0.721
2014/10/02 10:44:49,2.16,38.11957,-122.25487,11.811,0.074,0.0,-67,2.869,1.000,0.375
2014/10/02 10:44:54,1.41,38.11957,-122.25487,12.139,0.011,0.0,-67,2.458,0.000,0.543
2014/10/02 10:44:59,1.42,38.11958,-122.25487,9.843,0.034,0.0,-67,2.478,1.000,0.198
2014/10/02 10:45:04,1.42,38.11958,-122.25487,8.530,0.047,0.0,-71,2.859,0.750,0.370
2014/10/02 10:45:09,1.42,38.11968,-122.25488,8.530,12.727,0.0,-71,2.508,0.750,0.902
2014/10/02 10:45:14,1.42,38.12009,-122.25492,6.562,25.794,0.0,-71,2.189,0.917,0.176
2014/10/02 10:45:19,2.16,38.12071,-122.25498,5.249,34.040,0.0,-71,2.556,0.625,0.169
2014/10/02 10:45:24,2.16,38.12144,-122.25503,5.577,37.020,0.0,-71,2.667,0.625,0.307
2014/10/02 10:45:29,1.42,38.12217,-122.25511,6.890,36.466,0.0,-71,1.955,0.875,0.822
2014/10/02 10:45:34,1.42,38.12292,-122.25517,4.921,37.896,0.0,-63,1.908,0.958,0.254
2014/10/02 10:45:39,1.42,38.12371,-122.25523,4.265,41.161,0.0,-63,1.911,0.000,2.548
2014/10/02 10:45:44,1.42,38.12457,-122.25530,2.953,42.813,0.0,-63,0.556,0.500,0.194
2014/10/02 10:45:49,1.42,38.12542,-122.25536,2.297,42.170,0.0,-63,1.355,0.250,0.346
2014/10/02 10:45:54,1.42,38.12622,-122.25543,0.984,35.064,0.0,-63,1.953,0.417,0.249
2014/10/02 10:45:59,1.42,38.12680,-122.25548,0.328,25.422,0.0,-63,2.114,0.375,0.306
2014/10/02 10:46:04,1.42,38.12736,-122.25553,0.000,30.358,0.0,-69,1.842,0.708,1.175
2014/10/02 10:46:09,1.42,38.12803,-122.25559,-0.328,36.658,0.0,-69,1.825,0.000,0.350
2014/10/02 10:46:14,1.42,38.12882,-122.25565,-0.328,40.289,0.0,-69,1.050,0.625,1.118
2014/10/02 10:46:19,1.42,38.12962,-122.25572,-0.656,39.540,0.0,-69,0.720,0.000,1.221
2014/10/02 10:46:24,1.42,38.13038,-122.25578,-0.656,36.851,0.0,-69,0.572,0.458,0.827
2014/10/02 10:46:29,1.42,38.13109,-122.25584,-1.969,34.937,0.0,-69,0.461,0.250,1.206
2014/10/02 10:46:34,1.42,38.13179,-122.25590,-1.640,35.159,0.0,-69,0.883,0.625,0.237
2014/10/02 10:46:39,1.42,38.13254,-122.25596,0.000,39.123,0.0,-83,0.906,0.750,0.650
2014/10/02 10:46:44,1.56,38.13338,-122.25602,-0.656,43.957,0.0,-83,0.575,0.375,0.958
2014/10/02 10:46:49,1.42,38.13427,-122.25608,-0.984,43.986,0.0,-83,0.853,0.708,0.574
2014/10/02 10:46:54,1.42,38.13511,-122.25610,-0.656,39.390,0.0,-83,1.561,1.208,0.000
2014/10/02 10:46:59,1.42,38.13585,-122.25611,-0.656,34.597,0.0,-83,1.331,1.000,0.000
2014/10/02 10:47:04,1.42,38.13648,-122.25611,-0.328,24.871,0.0,-83,1.700,0.917,0.582
2014/10/02 10:47:09,1.42,38.13667,-122.25611,0.656,0.461,0.0,-69,2.386,1.333,0.759
2014/10/02 10:47:14,1.42,38.13668,-122.25611,1.312,0.015,0.0,-69,2.639,0.875,0.721
2014/10/02 10:47:19,1.42,38.13667,-122.25610,2.953,0.022,0.0,-69,1.353,0.000,0.689
2014/10/02 10:47:24,1.42,38.13667,-122.25610,4.921,0.068,0.0,-69,2.009,0.917,1.138
2014/10/02 10:47:29,1.42,38.13684,-122.25610,5.577,18.158,0.0,-69,2.508,1.458,1.570
2014/10/02 10:47:34,1.42,38.13738,-122.25610,7.218,32.384,0.0,-69,2.305,0.958,0.514
2014/10/02 10:47:39,1.42,38.13809,-122.25609,9.514,36.867,0.0,-61,2.517,0.917,0.299
2014/10/02 10:47:44,1.42,38.13886,-122.25608,11.811,39.816,0.0,-61,2.617,1.000,0.190
2014/10/02 10:47:49,1.42,38.13970,-122.25603,13.780,43.735,0.0,-61,1.725,0.000,3.939
2014/10/02 10:47:54,1.46,38.14061,-122.25594,14.108,46.587,0.0,-61,1.747,0.625,0.923
2014/10/02 10:47:59,1.46,38.14157,-122.25579,15.420,46.739,0.0,-61,0.994,0.625,0.964
2014/10/02 10:48:04,1.46,38.14251,-122.25563,16.404,48.050,0.0,-61,1.114,1.000,1.262
2014/10/02 10:48:09,1.46,38.14348,-122.25548,14.436,48.997,0.0,-59,1.864,0.000,1.187
2014/10/02 10:48:15,1.46,38.14442,-122.25533,14.764,44.977,0.0,-59,1.645,1.250,2.254
2014/10/02 10:48:20,1.79,38.14529,-122.25519,13.451,42.928,0.0,-59,1.886,1.000,0.926
2014/10/02 10:48:25,1.74,38.14617,-122.25504,14.764,45.512,0.0,-59,2.128,0.958,0.480
2014/10/02 10:48:30,1.74,38.14709,-122.25489,18.701,46.204,0.0,-59,2.947,0.958,0.403
2014/10/02 10:48:35,1.74,38.14804,-122.25474,19.685,48.260,0.0,-59,2.267,0.000,0.238
2014/10/02 10:48:40,1.79,38.14902,-122.25459,20.669,49.849,0.0,-59,2.258,0.958,0.430
2014/10/02 10:48:45,1.63,38.15002,-122.25443,21.654,50.893,0.0,-67,2.556,1.250,0.293
2014/10/02 10:48:50,1.95,38.15100,-122.25427,21.982,46.507,0.0,-67,2.214,0.958,0.604
2014/10/02 10:48:55,1.63,38.15182,-122.25413,20.669,36.956,0.0,-67,2.292,0.000,0.214
2014/10/02 10:49:00,1.42,38.15231,-122.25405,20.997,12.413,0.0,-67,3.333,0.958,0.253
2014/10/02 10:49:05,1.75,38.15236,-122.25404,21.982,0.025,0.0,-67,3.081,0.625,0.331
2014/10/02 10:49:10,1.42,38.15236,-122.25404,21.982,0.070,0.0,-67,2.819,0.000,0.331
2014/10/02 10:49:15,1.42,38.15236,-122.25404,22.310,0.055,0.0,-81,2.889,0.958,0.187
2014/10/02 10:49:20,1.42,38.15246,-122.25403,21.982,9.922,0.0,-81,2.289,0.625,0.490
2014/10/02 10:49:25,1.42,38.15269,-122.25399,23.294,12.507,0.0,-81,2.256,0.958,1.805
2014/10/02 10:49:30,1.47,38.15308,-122.25393,23.294,25.614,0.0,-81,2.630,0.958,0.630
2014/10/02 10:49:35,1.47,38.15370,-122.25383,23.622,34.172,0.0,-81,2.714,0.000,0.409
2014/10/02 10:49:40,1.75,38.15444,-122.25371,24.934,38.846,0.0,-81,1.911,0.958,0.226
2014/10/02 10:49:45,1.43,38.15519,-122.25359,25.919,38.262,0.0,-81,2.089,0.625,0.275
2014/10/02 10:49:50,1.43,38.15601,-122.25349,26.903,41.991,0.0,-81,2.800,1.000,0.230
2014/10/02 10:49:55,1.56,38.15685,-122.25342,28.871,42.086,0.0,-81,3.106,0.000,0.159
2014/10/02 10:50:00,1.43,38.15769,-122.25336,29.199,42.543,0.0,-81,2.972,0.625,0.390
2014/10/02 10:50:05,1.43,38.15859,-122.25329,29.528,46.650,0.0,-81,2.442,0.958,0.396
2014/10/02 10:50:10,1.43,38.15955,-122.25322,29.856,49.027,0.0,-81,2.247,1.000,0.526
2014/10/02 10:50:15,1.43,38.16052,-122.25315,29.199,46.234,0.0,-81,0.669,0.000,0.000
2014/10/02 10:50:20,1.43,38.16140,-122.25308,29.528,43.588,0.0,-81,0.250,0.000,0.000
2014/10/02 10:50:25,1.75,38.16226,-122.25302,31.168,42.251,0.0,-81,0.503,0.292,8.410
2014/10/02 10:50:30,1.43,38.16308,-122.25296,33.465,39.575,0.0,-81,0.475,0.000,2.253
